METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;5;which transitions leave from this in this automaton?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];0.3;10;False;{'user_input': 'which transitions leave from this in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}};[0.3, 0.5, 0.2, 0.9]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;15;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Is it possible to reach q4 starting from q2 without passing through q3?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;1;False;{'user_input': 'Is it possible to reach q4 starting from q2 without passing through q3?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'pathExist': '?'}};[0.1, 0.3, 0.2, 1.0]
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;the alphabet of this automaton is not specified in the description, can you tell me what the alphabet is?;Could you be more specific?;[];0.1;4;False;{'user_input': 'the alphabet of this automaton is not specified in the description, can you tell me what the alphabet is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Which symbol from the alphabet labels the transitions leaving the state that has no outgoing transitions from q3?;Could you be more specific?;[];0.1;7;False;{'user_input': 'Which symbol from the alphabet labels the transitions leaving the state that has no outgoing transitions from q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;hello, could you tell me what the alphabet of this finite state automaton is?;Could you be more specific?;[];0.1;10;False;{'user_input': 'hello, could you tell me what the alphabet of this finite state automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;which state of this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;11;False;{'user_input': 'which state of this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.2, 0.0, 0.8]
Relevancy;1;hi! could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.1;12;False;{'user_input': 'hi! could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;The alphabet of this automaton is ?;Could you be more specific?;[];0.1;13;False;{'user_input': 'The alphabet of this automaton is ?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Which state in this automaton has the highest number of transitions?;The state q0 exists.;['simbolo-q0'];0.1;14;False;{'user_input': 'Which state in this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
Relevancy;1;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.4;14;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
Relevancy;2;What is the symbol on the transition from q1 to q2?;the transition is not defined.;[];0.2;1;False;{'user_input': 'What is the symbol on the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;2;what is the label of this?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.2;2;True;{'user_input': 'what is the label of this?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {}};[0.2, 0.2, 0.2, 0.9]
Relevancy;2;what is the label of this?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.2;3;True;{'user_input': 'what is the label of this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['?'], 'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'states': '?'}};[0.2, 0.2, 0.2, 0.2]
Relevancy;2;In this automaton, what are all the states and what is the transition label from q1 to q2?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.5;3;True;{'user_input': 'In this automaton, what are all the states and what is the transition label from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1', 'q2', '?'], 'transitions': [['q1', 'q2', '?']]}};[0.5, 0.5, 0.5, 1.0]
Relevancy;2;Hi, could you please tell me which states there are in this automaton and what is the label of the transition from q1 to q2?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.5;3;True;{'user_input': 'Hi, could you please tell me which states there are in this automaton and what is the label of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1', 'q2', 'q3'], 'transitions': [['q1', 'q2', '?']]}};[0.5, 0.5, 0.5, 0.9]
Relevancy;2;what is the alphabet of the automaton, and which symbol labels this?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the alphabet of the automaton, and which symbol labels this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?', 'symbol': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language accepted by the automaton for this with an unknown input symbol?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what is the language accepted by the automaton for this with an unknown input symbol?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[0.0, 0.1, 0.0, 0.9]
Relevancy;2;in this language, are there exactly 2 transitions labeled with symbol 1?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.6;5;False;{'user_input': 'in this language, are there exactly 2 transitions labeled with symbol 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.6, 0.5, 0.9]
Relevancy;2;what is the language accepted by this automaton, i.e., which strings lead from the initial state back to a final state?;Could you be more specific?;[];0.1;6;False;{'user_input': 'what is the language accepted by this automaton, i.e., which strings lead from the initial state back to a final state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the language accepted by this finite state automaton for any possible input string?;Could you be more specific?;[];0.1;7;False;{'user_input': 'What is the language accepted by this finite state automaton for any possible input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Which language is accepted by the automaton starting from state q3?;Could you be more specific?;[];0.1;9;False;{'user_input': 'Which language is accepted by the automaton starting from state q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.2;10;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;hi, could you help me understand the language recognized by this automaton for a given input?;Could you be more specific?;[];0.2;11;False;{'user_input': 'hi, could you help me understand the language recognized by this automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the language accepted by this automaton over the alphabet [“1”, “0”]?;Could you be more specific?;[];0.1;12;False;{'user_input': 'What is the language accepted by this automaton over the alphabet [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Does this automaton accept the empty string ε?;Could you be more specific?;[];0.1;1;False;{'user_input': 'Does this automaton accept the empty string ε?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'π'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language recognized by the automaton for the input string π?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the language recognized by the automaton for the input string π?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'π'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;given the automaton shown, what is the output of the machine for the input π?;Could you be more specific?;[];0.1;3;False;{'user_input': 'given the automaton shown, what is the output of the machine for the input π?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.0, 0.1, 0.0, 1.0]
