METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Correctness;2;from which state does this transition start?;The initial state is q0.;['simbolo-q0'];0.0;2;False;{'user_input': 'from which state does this transition start?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[0.0, 0.2, 0.0, 0.2]
Correctness;2;what is the initial state of the language recognized by this automaton?;The initial state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'what is the initial state of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;what is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'what is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;i accept the turn: what is the initial state of this finite state automaton?;The initial state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'i accept the turn: what is the initial state of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;What is the initial state of this finite state automaton?;The initial state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'What is the initial state of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;what is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'what is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;what is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;What is the language accepted by this automaton for the input [0,1]?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the language accepted by this automaton for the input [0,1]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': ['0', '1']}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;what is the optimal spatial representation of the language recognized by this finite state automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the optimal spatial representation of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 0.9]
Correctness;3;can you tell me which input patterns over the alphabet {0,1} are accepted by this finite-state automaton if i try the strings 0 and 1 as input?;Could you be more specific?;[];0.0;5;False;{'user_input': 'can you tell me which input patterns over the alphabet {0,1} are accepted by this finite-state automaton if i try the strings 0 and 1 as input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;can you run the automaton with the input string 0?;The automaton has 5 states and 5 transitions.;[];0.1;6;False;{'user_input': 'can you run the automaton with the input string 0?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.1, 0.2, 0.1, 0.9]
Correctness;3;what is the language accepted by this automaton for the input string 0?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the language accepted by this automaton for the input string 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;sorry, i meant the language recognized by this automaton on the input 0.;Could you be more specific?;[];0.1;8;False;{'user_input': 'sorry, i meant the language recognized by this automaton on the input 0.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.1, 0.2, 0.1, 1.0]
Correctness;3;What is the language accepted by this automaton for the input string 0?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the language accepted by this automaton for the input string 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;what language does this automaton accept for the input string 0?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what language does this automaton accept for the input string 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;Hi again! For this automaton’s language, can you try the input `0`?;Could you be more specific?;[];0.1;11;False;{'user_input': 'Hi again! For this automaton’s language, can you try the input `0`?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.1, 0.2, 0.1, 1.0]
Correctness;3;What language does the automaton recognize for the input string 0?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What language does the automaton recognize for the input string 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;What is the language accepted by the automaton starting from state q2?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the language accepted by the automaton starting from state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q2'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;what is the language accepted by this automaton if it recognizes a clockwise pattern?;Could you be more specific?;[];0.1;14;False;{'user_input': 'what is the language accepted by this automaton if it recognizes a clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.1, 0.2, 0.1, 1.0]
Correctness;3;In this automaton, if we start from the initial state q2, what will be the behavior of the machine for a given input string?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;15;True;{'user_input': 'In this automaton, if we start from the initial state q2, what will be the behavior of the machine for a given input string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q2', 'states': 'q2'}};[0.2, 0.3, 0.3, 1.0]
Correctness;4;How can I know whether this automaton is deterministic or not just by looking at the diagram?;Could you be more specific?;[];0.0;1;False;{'user_input': 'How can I know whether this automaton is deterministic or not just by looking at the diagram?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': 'deterministic'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;in this deterministic automaton, what is the language it recognizes?;Could you be more specific?;[];0.1;2;False;{'user_input': 'in this deterministic automaton, what is the language it recognizes?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;4;In a deterministic finite state automaton like this one, what pattern of input symbols does the machine theoretically recognize?;Could you be more specific?;[];0.0;3;False;{'user_input': 'In a deterministic finite state automaton like this one, what pattern of input symbols does the machine theoretically recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternOfInput': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;which symbol of the alphabet leads to this having no outgoing transitions?;Could you be more specific?;[];0.1;11;False;{'user_input': 'which symbol of the alphabet leads to this having no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;4;What is the alphabet of this automaton if it has 2 final states?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of this automaton if it has 2 final states?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;Sorry, I meant to say: the alphabet of this automaton is {0,1}, right?;Could you be more specific?;[];0.1;13;False;{'user_input': 'Sorry, I meant to say: the alphabet of this automaton is {0,1}, right?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '0'}};[0.1, 0.1, 0.1, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;15;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;What is the difference between the language of an automaton and the set of its states?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;1;True;{'user_input': 'What is the difference between the language of an automaton and the set of its states?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 0.9]
Correctness;5;which states in this automaton do not have any transitions?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.0;2;True;{'user_input': 'which states in this automaton do not have any transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 1.0]
Correctness;5;Which states are the initial states of this automaton, q1 and q2?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;3;True;{'user_input': 'Which states are the initial states of this automaton, q1 and q2?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'q1'}};[0.1, 0.2, 0.2, 1.0]
Correctness;5;What is the optimal spatial representation of the states in this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the optimal spatial representation of the states in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;The current state of the automaton is which state?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;5;True;{'user_input': 'The current state of the automaton is which state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.3, 0.3, 1.0]
Correctness;5;i think there are exactly 2 transitions leaving from this state.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.3;6;False;{'user_input': 'i think there are exactly 2 transitions leaving from this state.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}};[0.2, 0.3, 0.3, 0.9]
Correctness;5;What is the pattern recognized by this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;Hi! Could you tell me what pattern type this automaton follows?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;8;False;{'user_input': 'Hi! Could you tell me what pattern type this automaton follows?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.2, 0.2, 0.9]
Correctness;5;what type of pattern does this automaton follow?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;What is the pattern type of this automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;hi, looking at this automaton, could you tell me what type of pattern it recognizes?;Could you be more specific?;[];0.1;11;False;{'user_input': 'hi, looking at this automaton, could you tell me what type of pattern it recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Correctness;5;What pattern does the automaton recognize when it reaches state q2?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What pattern does the automaton recognize when it reaches state q2?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;Could you tell me the transition from state Q1 to state Q2 with input symbol 0?;the transition is not defined.;[];1.0;12;False;{'user_input': 'Could you tell me the transition from state Q1 to state Q2 with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q1', 'Q2', '0']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;what is the pattern type of this automaton?;Could you be more specific?;[];0.1;13;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;what is the pattern type of this finite state automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;1;Is it possible to go directly from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is it possible to go directly from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;which state in this automaton has the highest number of transitions, is it q3?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;True;{'user_input': 'which state in this automaton has the highest number of transitions, is it q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateWithMostTransitions': 'q3'}};[0.1, 0.3, 0.2, 1.0]
VisualRelevancy;1;which state in this automaton has the most transitions, is it q3?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;True;{'user_input': 'which state in this automaton has the most transitions, is it q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': 'q3'}};[0.0, 0.2, 0.2, 1.0]
VisualRelevancy;1;Which is the state with the most transitions in this finite state automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;True;{'user_input': 'Which is the state with the most transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.2, 0.0, 1.0]
VisualRelevancy;1;from which state does this transition start?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;True;{'user_input': 'from which state does this transition start?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.2, 1.0]
VisualRelevancy;1;what is this with input 1?;Could you be more specific?;[];0.9;0;False;{'user_input': 'what is this with input 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}, '_raw_frame': {'input': '1'}};[0.1, 0.2, 0.1, 0.9]
VisualRelevancy;1;In terms of the language recognized by this automaton, which state is the one without outgoing transitions, specifically q3?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;0;True;{'user_input': 'In terms of the language recognized by this automaton, which state is the one without outgoing transitions, specifically q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.4, 0.3, 1.0]
VisualRelevancy;1;What is the transition from state q0 to state q1 in this automaton?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];1.0;0;False;{'user_input': 'What is the transition from state q0 to state q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;what is the language accepted by this automaton, and how many final states does it have?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the language accepted by this automaton, and how many final states does it have?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?', 'numberOfFinalStates': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;1;What is the language accepted by the automaton given that there is a transition from q0 to q1 with an unknown input symbol?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language accepted by the automaton given that there is a transition from q0 to q1 with an unknown input symbol?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;1;What is the label of the transition that goes from state q0 to state q1?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q0 to state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;What is the exact transition label from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the exact transition label from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;The transition from state q1 to state q2 has which input symbol?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'The transition from state q1 to state q2 has which input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;hi, could you tell me what this is in this automaton?;The automaton has 5 states and 5 transitions.;[];0.9;0;False;{'user_input': 'hi, could you tell me what this is in this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {}};[0.2, 0.3, 0.3, 0.9]
VisualRelevancy;2;what is the label of the transition that goes from this to that in this automaton?;The transition from q1 to q2 has value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'what is the label of the transition that goes from this to that in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;What is the language recognized by the transition from state q1 to state q2?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the language recognized by the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;2;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;The transition from q1 to q2 in the automaton is labeled with which symbol?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'The transition from q1 to q2 in the automaton is labeled with which symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;2;What is the label of the transition from state q1 to state q2 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.95;0;False;{'user_input': 'What is the label of the transition from state q1 to state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 0.95]
VisualRelevancy;3;Does this automaton accept the input string 11000 starting from q0?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Does this automaton accept the input string 11000 starting from q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;Thanks! For this automaton’s language, could you show me whether the input 11000 is accepted or rejected?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Thanks! For this automaton’s language, could you show me whether the input 11000 is accepted or rejected?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;Can you tell me what pattern the automaton recognizes for the input string 11000?;Could you be more specific?;[];1.0;0;False;{'user_input': 'Can you tell me what pattern the automaton recognizes for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;What is the output of this automaton for the given input string?;Could you be more specific?;[];1.0;0;False;{'user_input': 'What is the output of this automaton for the given input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;3;what is the language accepted by this automaton for an unspecified input?;Could you be more specific?;[];1.0;0;False;{'user_input': 'what is the language accepted by this automaton for an unspecified input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
