METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Correctness;1;Is it possible to go from q2 directly to q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is it possible to go from q2 directly to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;what is the transition label from this to that?;There is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'what is the transition label from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;before saying goodbye, could you show me the transition between states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'before saying goodbye, could you show me the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;What is the transition between states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;which transition leads to this in this automaton?;MUTATION The state q1 exists.;['simbolo-q1'];[0.0, 0.1, 0.0, 0.2];0.0;1;True;{'user_input': 'which transition leads to this in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}};[0.0, 0.1, 0.0, 0.2]
Correctness;1;could you list all the transitions of this automaton with 5 states?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'could you list all the transitions of this automaton with 5 states?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;For which input strings does this transition system lead the automaton back to the initial state q0 with the output accepted?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.95, 1.0, 1.0];1.0;1;False;{'user_input': 'For which input strings does this transition system lead the automaton back to the initial state q0 with the output accepted?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.95, 0.95, 1.0, 1.0]
Correctness;1;Is the transition that starts from state q1 correctly represented in this automaton?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.0;2;False;{'user_input': 'Is the transition that starts from state q1 correctly represented in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;1;What are the transitions that start from state q1?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.0;3;False;{'user_input': 'What are the transitions that start from state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;1;What are the transitions that start from state q1?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.4, 0.5, 0.2];0.5;3;False;{'user_input': 'What are the transitions that start from state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.4, 0.5, 0.2]
Correctness;1;"I accept that the transition from q1 has not been specified yet; could you tell me which state it goes to and with which input symbol?";The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.1, 0.3];0.0;4;False;"{'user_input': 'I accept that the transition from q1 has not been specified yet; could you tell me which state it goes to and with which input symbol?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['?', 'q1', '?'], ['q1', '?', '?']]}}";[0.1, 0.2, 0.1, 0.3]
Correctness;1;What is the language accepted by this automaton if the transitions are [?, q1, ?] and [q1, ?, ?]?;Could you be more specific?;[];[0.2, 0.3, 0.2, 1.0];0.1;5;False;{'user_input': 'What is the language accepted by this automaton if the transitions are [?, q1, ?] and [q1, ?, ?]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['?', 'q1', '?'], 'transitions': ['q1', '?', '?']}};[0.2, 0.3, 0.2, 1.0]
Correctness;1;what are the transitions from this and which states does q1 connect to?;MUTATION The state q1 exists.;['simbolo-q1'];[0.1, 0.2, 0.1, 0.8];0.1;6;True;{'user_input': 'what are the transitions from this and which states does q1 connect to?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {}};[0.1, 0.2, 0.1, 0.8]
Correctness;1;hello, could you help me figure out the transitions of this automaton, for example what is this and what are the details of the transition from q1?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];[0.2, 0.3, 0.2, 0.9];0.2;7;False;{'user_input': 'hello, could you help me figure out the transitions of this automaton, for example what is this and what are the details of the transition from q1?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}, '_raw_frame': {}};[0.2, 0.3, 0.2, 0.9]
Correctness;1;Can you tell me which state this regular language automaton is in after processing the input?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.3];0.2;8;False;{'user_input': 'Can you tell me which state this regular language automaton is in after processing the input?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.2, 0.3]
Correctness;2;What is the value on the transition from q1 to q2 in the picture?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value on the transition from q1 to q2 in the picture?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;What is the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;what is the pattern type of the transitions in this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'what is the pattern type of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;For the input string `11000`, does this automaton’s output get denied?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'For the input string `11000`, does this automaton’s output get denied?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;3;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;given the automaton shown, what transition sequence does it follow when processing the input 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 0.95, 1.0, 1.0];1.0;3;False;{'user_input': 'given the automaton shown, what transition sequence does it follow when processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[1.0, 0.95, 1.0, 1.0]
Correctness;2;from which starting state does this automaton generate its language?;The initial state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;3;False;{'user_input': 'from which starting state does this automaton generate its language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;given the automaton shown, can you run it on the input 11000 and tell me what happens?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.6, 0.5, 1.0];0.5;3;False;{'user_input': 'given the automaton shown, can you run it on the input 11000 and tell me what happens?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.6, 0.5, 1.0]
Correctness;2;For the automaton shown, can you run the input string 11000 and tell me what happens?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'For the automaton shown, can you run the input string 11000 and tell me what happens?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;For the automaton shown, what is the resulting state when processing the input 11000?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.3];0.2;5;False;{'user_input': 'For the automaton shown, what is the resulting state when processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.1, 0.2, 0.2, 0.3]
Correctness;2;What language does this automaton recognize for the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'What language does this automaton recognize for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;7;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;For the automaton shown, what is the language accepted when the input is 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'For the automaton shown, what is the language accepted when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;before i leave, can you please tell me what language is recognized by this automaton for the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'before i leave, can you please tell me what language is recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;for the automaton shown, can you run the input string 11000 and tell me what happens?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.5, 0.4, 1.0];0.5;9;False;{'user_input': 'for the automaton shown, can you run the input string 11000 and tell me what happens?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.5, 0.4, 1.0]
Correctness;3;How many transitions in total are shown in this finite state machine?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'How many transitions in total are shown in this finite state machine?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;how many transitions does this automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'how many transitions does this automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;Is the transition function of this automaton deterministic?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.4, 0.2, 1.0];0.2;1;False;{'user_input': 'Is the transition function of this automaton deterministic?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitionalProbability': '?'}};[0.1, 0.4, 0.2, 1.0]
Correctness;3;What is the transitionalProbability pattern of this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;2;False;{'user_input': 'What is the transitionalProbability pattern of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'transitionalProbability': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;3;What is the transitional probability of the pattern recognized by this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.3, 0.2, 0.9];0.2;3;False;{'user_input': 'What is the transitional probability of the pattern recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitionalProbability': '?'}};[0.1, 0.3, 0.2, 0.9]
Correctness;3;what is the transitional probability pattern of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.3, 0.4, 0.3, 0.9];0.4;3;False;{'user_input': 'what is the transitional probability pattern of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitionalProbability': '?'}};[0.3, 0.4, 0.3, 0.9]
Correctness;3;what is the output of this automaton for a given input pattern?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.3;4;False;{'user_input': 'what is the output of this automaton for a given input pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;3;What is the transitional probability pattern of this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.6, 0.5, 0.9];0.3;5;False;{'user_input': 'What is the transitional probability pattern of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitionalProbability': '?'}};[0.4, 0.6, 0.5, 0.9]
Correctness;3;what is the transitional probability pattern of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.3, 0.5, 0.3, 0.95];0.4;5;False;{'user_input': 'what is the transitional probability pattern of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitionalProbability': '?'}};[0.3, 0.5, 0.3, 0.95]
Correctness;4;What language does this automaton recognize in terms of the strings it accepts?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'What language does this automaton recognize in terms of the strings it accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;3;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language accepted by this automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;could you tell me what is the language accepted by this automaton for the input string?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;5;False;{'user_input': 'could you tell me what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Correctness;4;What is the language (output) accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'What is the language (output) accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;7;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the input of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the input alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'what is the input alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language accepted by this automaton and what is its alphabet?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;11;False;{'user_input': 'What is the language accepted by this automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the language recognized by this finite state automaton and what is its alphabet?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;12;False;{'user_input': 'what is the language recognized by this finite state automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the pattern of the language recognized by this finite state automaton, in terms of its alphabet and the set of accepted strings?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;13;False;{'user_input': 'What is the pattern of the language recognized by this finite state automaton, in terms of its alphabet and the set of accepted strings?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'acceptedStrings': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;I meant to say that this automaton recognizes a specific pattern: could you help me figure out the alphabet it uses and which strings are accepted?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;14;False;{'user_input': 'I meant to say that this automaton recognizes a specific pattern: could you help me figure out the alphabet it uses and which strings are accepted?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?', 'input': '*'}};[0.1, 0.1, 0.1, 1.0]
Correctness;4;In this automaton pattern, are there 7 transitions in total?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;14;False;{'user_input': 'In this automaton pattern, are there 7 transitions in total?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'totalTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;Is q0 the only final state, or are there other accepting states in this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is q0 the only final state, or are there other accepting states in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;what are the transitions from q1 to q2 and from q2 to the next state?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.5, 0.6, 0.5, 0.9];0.5;0;False;{'user_input': 'what are the transitions from q1 to q2 and from q2 to the next state?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?'], ['q2', '?', '?']]}};[0.5, 0.6, 0.5, 0.9]
Correctness;5;what are the transitions from q1 to q2 and from q2 to the other states in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.5, 0.6, 0.5, 0.9];0.5;0;False;{'user_input': 'what are the transitions from q1 to q2 and from q2 to the other states in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?'], ['q2', '?', '?']]}};[0.5, 0.6, 0.5, 0.9]
Correctness;5;in the automaton shown, can you tell me what this is labeled with, and what are the missing transitions starting from that?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.2, 0.3, 0.2, 0.8];0.2;1;False;{'user_input': 'in the automaton shown, can you tell me what this is labeled with, and what are the missing transitions starting from that?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2'], 'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.8]
Correctness;5;In this automaton, what can you tell me about state q2 and specifically about the transition from q1 to q2 (what is its input symbol)?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.1, 0.3];0.2;2;False;{'user_input': 'In this automaton, what can you tell me about state q2 and specifically about the transition from q1 to q2 (what is its input symbol)?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': ['q2', 'q1'], 'transitions': [None, '?']}};[0.1, 0.2, 0.1, 0.3]
Correctness;5;Does this automaton ever return to state q0 after passing through the other states?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.6, 0.5, 1.0];0.3;3;False;{'user_input': 'Does this automaton ever return to state q0 after passing through the other states?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q0'}};[0.4, 0.6, 0.5, 1.0]
Correctness;5;how many transitions are there in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;3;False;{'user_input': 'how many transitions are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
