TEST_CASE_NUMBER;TEST CASE;FOLLOW UP;TEST CASE TEXT;TEST CASE MULTI;FOLLOW UP TEXT;FOLLOW UP MULTI;COMPARE TEXT;COMPARE MULTI
319;how many transitions are ther ein the automaton;How many transitions are uhm ther uhm ein the automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];there is no transition between q0 and q0.;[];False;False
319;how many transitions are ther ein the automaton;Mmm how mmm many uhm transitions are ther ein the automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
319;how many transitions are ther ein the automaton;Uhm how many transitions uhm are uhm ther uhm ein the automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
319;how many transitions are ther ein the automaton;Uhm how uhm many mmm transitions are eh ther eh ein the automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
319;how many transitions are ther ein the automaton;Eh how uhm many eh transitions mmm are mmm ther mmm ein the automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
319;how many transitions are ther ein the automaton;Mmm how eh many uhm transitions uhm are eh ther uhm ein the eh automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
319;how many transitions are ther ein the automaton;Eh how eh many uhm transitions mmm are eh ther eh ein mmm the eh automaton ;The automaton has 3 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q4 con valore 0 va in q0.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q4-q0', '#04ed00', 'stroke')];there is no transition between q0 and q0.;[];False;False
320;what is a pattern;What is a eh pattern ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
320;what is a pattern;What is mmm a uhm pattern ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
320;what is a pattern;Uhm what uhm is eh a pattern ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
320;what is a pattern;Eh what mmm is eh a mmm pattern ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;What is a eh particular pattern among arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;What is a particular uhm pattern eh among arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;Uhm what is a particular mmm pattern uhm among arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;Uhm what is a mmm particular uhm pattern uhm among arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;What is uhm a eh particular uhm pattern mmm among mmm arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;Eh what uhm is a eh particular eh pattern eh among eh arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
321;what is a particular pattern among arcs;Eh what eh is uhm a mmm particular eh pattern eh among uhm arcs ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
322;briefly describe the automaton;Briefly describe uhm the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
322;briefly describe the automaton;Briefly mmm describe mmm the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
322;briefly describe the automaton;Briefly mmm describe mmm the eh automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
322;briefly describe the automaton;Eh briefly mmm describe mmm the mmm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
323;what s the number of nodes;What s the mmm number of nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
323;what s the number of nodes;Eh what s the number eh of nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
323;what s the number of nodes;What eh s uhm the eh number of nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
323;what s the number of nodes;Mmm what s the eh number eh of mmm nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
323;what s the number of nodes;Eh what uhm s eh the eh number mmm of nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
323;what s the number of nodes;Eh what eh s mmm the uhm number eh of eh nodes ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
324;the nodes;Eh the nodes ;Potresti essere più specifico?;[];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
324;the nodes;Eh the eh nodes ;Potresti essere più specifico?;[];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
325;nodes;Uhm nodes ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
326;states;Eh states ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
327;nodes;Uhm nodes ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
328;is 1 a label for some arc;Is 1 a label for eh some arc ;the transition is not defined.;[];the transition is not defined.;[];True;True
328;is 1 a label for some arc;Uhm is eh 1 a label for some arc ;the transition is not defined.;[];there is no transition between q0 and q0.;[];False;True
328;is 1 a label for some arc;Is eh 1 a mmm label for uhm some arc ;the transition is not defined.;[];the transition is not defined.;[];True;True
328;is 1 a label for some arc;Eh is 1 a eh label eh for some uhm arc ;the transition is not defined.;[];the transition is not defined.;[];True;True
328;is 1 a label for some arc;Eh is 1 a eh label uhm for eh some uhm arc ;the transition is not defined.;[];the transition is not defined.;[];True;True
328;is 1 a label for some arc;Eh is mmm 1 eh a mmm label uhm for some mmm arc ;the transition is not defined.;[];there is no transition between q0 and q0.;[];False;True
328;is 1 a label for some arc;Eh is mmm 1 mmm a uhm label uhm for mmm some eh arc ;the transition is not defined.;[];the transition is not defined.;[];True;True
329;what is the accepted language;What mmm is the accepted language ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
329;what is the accepted language;What mmm is the accepted uhm language ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
329;what is the accepted language;What is mmm the eh accepted eh language ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
329;what is the accepted language;Eh what is mmm the eh accepted mmm language ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
329;what is the accepted language;Eh what uhm is mmm the uhm accepted eh language ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
330;does the automaton accept other languages;Does the automaton uhm accept other languages ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
330;does the automaton accept other languages;Uhm does the automaton accept other mmm languages ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
330;does the automaton accept other languages;Does eh the automaton eh accept other mmm languages ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
330;does the automaton accept other languages;Eh does the eh automaton uhm accept uhm other languages ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
330;does the automaton accept other languages;Eh does uhm the automaton uhm accept mmm other mmm languages ;Potresti essere più specifico?;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];False;True
330;does the automaton accept other languages;Uhm does eh the eh automaton eh accept eh other eh languages ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
331;q0;Uhm q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
332;q2;Eh q2 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
333;q2 to q3;Q2 to eh q3 ;The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
333;q2 to q3;Mmm q2 to uhm q3 ;The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
333;q2 to q3;Eh q2 mmm to eh q3 ;The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
334;q3 to q2;Q3 to uhm q2 ;there is no transition between q3 and q2.;[];there is no transition between q3 and q2.;[];True;True
334;q3 to q2;Q3 eh to uhm q2 ;there is no transition between q3 and q2.;[];Potresti essere più specifico?;[];False;True
334;q3 to q2;Eh q3 mmm to uhm q2 ;there is no transition between q3 and q2.;[];Potresti essere più specifico?;[];False;True
335;q3 to q4;Q3 to mmm q4 ;The transition between q3 and q4 is with value 0.;[('simbolo-q3-q4', '#04ed00', 'stroke')];The transition between q3 and q4 is with value 0.;[('simbolo-q3-q4', '#04ed00', 'stroke')];True;True
335;q3 to q4;Eh q3 to eh q4 ;The transition between q3 and q4 is with value 0.;[('simbolo-q3-q4', '#04ed00', 'stroke')];The transition between q3 and q4 is with value 0.;[('simbolo-q3-q4', '#04ed00', 'stroke')];True;True
335;q3 to q4;Uhm q3 mmm to uhm q4 ;The transition between q3 and q4 is with value 0.;[('simbolo-q3-q4', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
336;q4 to q0;Mmm q4 to q0 ;there is no transition between q0 and q0.;[];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];False;False
336;q4 to q0;Q4 uhm to mmm q0 ;there is no transition between q0 and q0.;[];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];False;False
336;q4 to q0;Eh q4 eh to mmm q0 ;there is no transition between q0 and q0.;[];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];False;False
337;q0 to q4;Mmm q0 to q4 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q4.;[];False;True
337;q0 to q4;Eh q0 to eh q4 ;there is no transition between q0 and q0.;[];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];False;False
337;q0 to q4;Mmm q0 uhm to eh q4 ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
338;describe the position of nodes;Describe mmm the position of nodes ;The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
338;describe the position of nodes;Describe mmm the mmm position of nodes ;The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
338;describe the position of nodes;Uhm describe mmm the position mmm of nodes ;The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
338;describe the position of nodes;Describe mmm the uhm position uhm of mmm nodes ;The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
338;describe the position of nodes;Mmm describe eh the mmm position uhm of mmm nodes ;The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
339;describe the arcs;Describe the eh arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
339;describe the arcs;Describe uhm the uhm arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
339;describe the arcs;Mmm describe mmm the mmm arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
340;describe the position of arcs;Mmm describe the position of arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
340;describe the position of arcs;Uhm describe the position of uhm arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
340;describe the position of arcs;Describe the uhm position eh of uhm arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
340;describe the position of arcs;Eh describe uhm the mmm position mmm of arcs ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
340;describe the position of arcs;Eh describe eh the uhm position uhm of eh arcs ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
341;is there any self loop;Is eh there any self loop ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
341;is there any self loop;Eh is eh there any self loop ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
341;is there any self loop;Mmm is there any mmm self mmm loop ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
341;is there any self loop;Uhm is mmm there any uhm self uhm loop ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
341;is there any self loop;Eh is eh there eh any mmm self eh loop ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
342;what is a connection;Eh what is a connection ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
342;what is a connection;Eh what is a mmm connection ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
342;what is a connection;Uhm what uhm is a mmm connection ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
342;what is a connection;Uhm what eh is uhm a mmm connection ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
343;represent the automaton;Represent mmm the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
343;represent the automaton;Mmm represent eh the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
343;represent the automaton;Mmm represent eh the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
344;how many states;How mmm many states ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
344;how many states;Uhm how many eh states ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
344;how many states;Mmm how mmm many eh states ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
345;what is the input;What is the mmm input ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
345;what is the input;Mmm what is eh the input ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
345;what is the input;What mmm is eh the mmm input ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
345;what is the input;Uhm what mmm is uhm the mmm input ;Potresti essere più specifico?;[];Potresti essere più specifico?;[];True;True
346;can you describe the automaton;Eh can you describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
346;can you describe the automaton;Can you mmm describe mmm the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
346;can you describe the automaton;Uhm can you mmm describe the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
346;can you describe the automaton;Can mmm you eh describe eh the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
346;can you describe the automaton;Eh can uhm you eh describe mmm the eh automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
347;which arc from q1;Which eh arc from q1 ;the transition is not defined.;[];the transition is not defined.;[];True;True
347;which arc from q1;Which eh arc from eh q1 ;the transition is not defined.;[];the transition is not defined.;[];True;True
347;which arc from q1;Eh which eh arc from mmm q1 ;the transition is not defined.;[];the transition is not defined.;[];True;True
347;which arc from q1;Uhm which eh arc uhm from mmm q1 ;the transition is not defined.;[];the transition is not defined.;[];True;True
348;which arc from q2;Which arc eh from q2 ;the transition is not defined.;[];the transition is not defined.;[];True;True
