METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;5;How many transitions are there in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'How many transitions are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;how many transitions does this automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'how many transitions does this automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;If I start in q0 and read the input 11000, do I end in an accepting state?;Could you be more specific?;[];0.0;1;False;{'user_input': 'If I start in q0 and read the input 11000, do I end in an accepting state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 0.9]
Correctness;1;"actually, the language recognized by this automaton is the set of all binary strings where the pattern 11000 appears exactly once; for example, what happens if we run the input 11000 through it?";Could you be more specific?;[];0.0;2;False;"{'user_input': 'actually, the language recognized by this automaton is the set of all binary strings where the pattern 11000 appears exactly once; for example, what happens if we run the input 11000 through it?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '11000', 'ta:answer': '11000'}}";[0.0, 0.1, 0.0, 1.0]
Correctness;1;What is the language accepted by this automaton if it has exactly 2 transitions?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the language accepted by this automaton if it has exactly 2 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}};[0.1, 0.2, 0.1, 1.0]
Correctness;1;in the shown automaton’s pattern, how many transitions correspond to exactly 2 steps?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.0;4;False;{'user_input': 'in the shown automaton’s pattern, how many transitions correspond to exactly 2 steps?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[0.0, 0.4, 0.0, 1.0]
Correctness;1;How many transitions are there in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'How many transitions are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Could you show me all the transitions of this automaton if its language is non-regular?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'Could you show me all the transitions of this automaton if its language is non-regular?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.95, 0.95, 1.0, 1.0]
Correctness;1;how many transitions does this automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'how many transitions does this automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;how many transitions does this automaton pattern have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'how many transitions does this automaton pattern have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;how many transitions does this finite state automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'how many transitions does this finite state automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;Is there any transition that goes directly from q2 to q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is there any transition that goes directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;what is the transition from this to that?;There is no transition between q4 and q2.;[];1.0;0;False;{'user_input': 'what is the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Correctness;2;which pattern do the states q4 and q2 represent in this finite state automaton?;Could you be more specific?;[];0.0;1;False;{'user_input': 'which pattern do the states q4 and q2 represent in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;For which input strings does this automaton accept the pattern?;Could you be more specific?;[];0.0;2;False;{'user_input': 'For which input strings does this automaton accept the pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;What is the language accepted by this automaton for an input string?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;what is the language recognized by the automaton that has this with input symbol 1?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the language recognized by the automaton that has this with input symbol 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}, '_raw_frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;which language is recognized by this automaton for all input strings that are not 11100?;Could you be more specific?;[];0.0;5;False;{'user_input': 'which language is recognized by this automaton for all input strings that are not 11100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;The string 11100 does not belong to the language recognized by this automaton.;Could you be more specific?;[];0.0;6;False;{'user_input': 'The string 11100 does not belong to the language recognized by this automaton.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 0.9]
Correctness;2;What is the language accepted by this automaton for the input 11100?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language accepted by this automaton for the input 11100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;given the automaton shown, does the input 11100 match the recognized pattern?;Could you be more specific?;[];0.0;8;False;{'user_input': 'given the automaton shown, does the input 11100 match the recognized pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;For which input symbol does this automaton define its language?;Could you be more specific?;[];0.0;9;False;{'user_input': 'For which input symbol does this automaton define its language?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;hello, could you tell me what the alphabet of this finite state automaton is?;Could you be more specific?;[];0.0;10;False;{'user_input': 'hello, could you tell me what the alphabet of this finite state automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;2;hello, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.0;13;False;{'user_input': 'hello, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;3;What is the label of the transition from q1 to q2 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the label of the transition from q1 to q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;Thanks, could you please tell me what the transition from q1 to q2 is?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'Thanks, could you please tell me what the transition from q1 to q2 is?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;What is the value of the transition from state q1 to state q2 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from state q1 to state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;To which state does the transition with value 1 from q0 go?;the transition is not defined.;[];0.0;1;False;{'user_input': 'To which state does the transition with value 1 from q0 go?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', '?', '1']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;3;What is the transition from state q0 with input 1?;there is no transition between q0 and q0.;[];0.0;2;False;{'user_input': 'What is the transition from state q0 with input 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'input:1']]}};[0.0, 0.2, 0.0, 1.0]
Correctness;3;which spatial arrangement of the transitions in this automaton would be the most optimal to represent them clearly on the screen?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;3;False;{'user_input': 'which spatial arrangement of the transitions in this automaton would be the most optimal to represent them clearly on the screen?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.1, 0.2, 1.0]
Correctness;3;what is the transition from q0 to q0 when the input is 1?;there is no transition between q0 and q0.;[];1.0;3;False;{'user_input': 'what is the transition from q0 to q0 when the input is 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', 'input:1']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;Hi, I see a transition from q0 to q0 with input 1 on the automaton’s tablet.;there is no transition between q0 and q0.;[];1.0;3;False;{'user_input': 'Hi, I see a transition from q0 to q0 with input 1 on the automaton’s tablet.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '1']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;3;what is the transition from q0 to q0 on input 1?;there is no transition between q0 and q0.;[];1.0;3;False;{'user_input': 'what is the transition from q0 to q0 on input 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '1', 'input:1']]}};[1.0, 1.0, 1.0, 0.9]
Correctness;3;What is the optimal spatial representation of the transitions in this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the optimal spatial representation of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;4;What language does this automaton accept in general, not just for this specific example?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What language does this automaton accept in general, not just for this specific example?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the language recognized by this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language accepted by this automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what is the input of this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language accepted by this automaton for the input string “?”?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the language accepted by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;4;What is the language accepted by this automaton for the input string “11000”?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language accepted by this automaton for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the output of this automaton for the input 11000?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the output of this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what transition sequence does the automaton follow when processing the input 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;8;False;{'user_input': 'what transition sequence does the automaton follow when processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[1.0, 1.0, 1.0, 1.0]
Correctness;4;Is the language recognized by this non-deterministic finite state automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'Is the language recognized by this non-deterministic finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;does the automaton accept the input string 11000, that is, is 11000 in the language recognized by this finite state machine?;Could you be more specific?;[];0.0;10;False;{'user_input': 'does the automaton accept the input string 11000, that is, is 11000 in the language recognized by this finite state machine?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the output of this automaton on the input 11000?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the output of this automaton on the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the language recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;what type of language does this automaton recognize, is it a regular language?;Could you be more specific?;[];0.1;13;False;{'user_input': 'what type of language does this automaton recognize, is it a regular language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}};[0.1, 0.1, 0.1, 1.0]
Correctness;4;Set the question in language about this automaton: for the input 11000, what is the language recognized by the finite state automaton?;Could you be more specific?;[];0.1;14;False;{'user_input': 'Set the question in language about this automaton: for the input 11000, what is the language recognized by the finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.1, 0.1, 0.1, 1.0]
Correctness;5;Is this automaton deterministic or nondeterministic based on the transitions shown?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;1;False;{'user_input': 'Is this automaton deterministic or nondeterministic based on the transitions shown?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': []}};[0.1, 0.3, 0.2, 1.0]
Correctness;5;hello! i’d like to study this automaton and its transitions shown on the tablet.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;1;False;{'user_input': 'hello! i’d like to study this automaton and its transitions shown on the tablet.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.95, 0.95, 1.0, 1.0]
Correctness;5;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what is the alphabet of this pentagon-shaped finite state automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the alphabet of this pentagon-shaped finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;Given the automaton shown, what happens when we give it the input string 11000?;Could you be more specific?;[];0.0;6;False;{'user_input': 'Given the automaton shown, what happens when we give it the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 0.9]
Correctness;5;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;What is the language recognized by this finite state automaton for the input string 11000?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language recognized by this finite state automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;What is the optimal spatial representation of the language accepted by this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;8;False;{'user_input': 'What is the optimal spatial representation of the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'optimal spatial representation': '?'}};[0.9, 0.95, 1.0, 1.0]
Correctness;5;Hi, could you please tell me what language is recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;9;False;{'user_input': 'Hi, could you please tell me what language is recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what language is recognized by this automaton for the input string 11000?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what language is recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;which states in this automaton have no transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;11;False;{'user_input': 'which states in this automaton have no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
Correctness;5;Sorry, I meant to ask about the *states* of this automaton: how many states does it have and what are they?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;11;False;{'user_input': 'Sorry, I meant to ask about the *states* of this automaton: how many states does it have and what are they?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?', 'states': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;What are the states of this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;11;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;Is it possible to go from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
VisualRelevancy;1;What is the transition label from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the transition label from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;I think the transition from q2 to q4 is labeled with which symbol?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'I think the transition from q2 to q4 is labeled with which symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;i meant the transition from q2 to q4: what input label should it have?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'i meant the transition from q2 to q4: what input label should it have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;I meant the transition from q2 to q4: shouldn’t it be labeled with 0 instead of ?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'I meant the transition from q2 to q4: shouldn’t it be labeled with 0 instead of ?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;What is the transition from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;the transition from this to that is labeled with which input symbol?;There is no transition between q4 and q2.;[];1.0;0;False;{'user_input': 'the transition from this to that is labeled with which input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[0.9, 0.95, 1.0, 1.0]
